Month,C_BRDF,R_BRDF,I_BRDF,A_BRDF,M_BRDF,N_BRDF,province,m,C_BRDF_R,R_BRDF_R,I_BRDF_R,A_BRDF_R,M_BRDF_R,N_BRDF_R
2020-02-01,3.481818815510463,8.65298599721957,7.71295385730066,6.906326834644722,7.990895862997187,1.2338264452806067,广西,2,54.678500429883314,72.55791275069168,98.48426133890538,75.57778522594981,99.26021963570105,102.64892588821779
2020-03-01,2.7320885151546443,7.057402356889266,5.7096966931150765,5.8012297463827975,6.466334856423638,1.3805803311162703,广西,3,50.76965745576214,68.60306247959231,88.39848135780494,69.84271723131073,79.07389122308453,112.47167783320936
2020-04-01,3.4771217096060685,8.441267092355252,7.394859150689759,7.189013753033778,7.5791068158682,0.9664828513143904,广西,4,62.32959312314365,76.34500393618116,103.2303318913931,81.98446075093841,98.61428881088462,97.13471912098261
2020-05-01,3.645204183333392,9.94135755450281,9.15631446273474,8.297738628114175,9.26725274766594,0.9965430477368448,广西,5,59.20241430141592,82.1247722849698,110.51945036266414,83.49023676362415,106.2695970379996,98.42386362920182
2020-06-01,4.817587744517243,10.119587098991422,9.29331726686133,8.325762186021846,8.821548969250673,1.1472217889578145,广西,6,76.27475449083099,81.02353151561194,103.82588297708087,80.94986560259925,91.68396391761516,106.32150217921085
2020-07-01,4.787722211629399,11.184192591051763,10.55092106147592,8.994035641631488,10.158824699204027,0.9922444224945376,广西,7,71.30026242155222,87.0121754346582,112.70861828792964,83.770583440475,103.75851087647683,110.98303173398898
2020-08-01,4.773061151012088,11.13466663682143,9.950155024807954,9.263943369728525,10.599527255803094,1.3274092700251767,广西,8,70.28200595578694,86.26528559922275,108.98155786235021,88.30252378181,111.79852945728675,133.02360994216744
2020-09-01,3.804676745319302,9.294166934627729,8.446096039162384,7.891378780226404,8.690907484924587,0.9070081714269884,广西,9,58.919054547877494,69.38703632925359,91.12622298514667,72.04761288783465,89.29869252738327,98.8424571409722
2020-10-01,4.852723709308812,11.658876348083446,10.16127875064827,9.652604700621314,10.54978791065227,2.3513333947785684,广西,10,69.02286109933893,84.33122233554069,107.22154821680039,85.94114731348465,104.29567829841466,168.28909428333031
2020-11-01,4.8773608190423765,11.841192879075225,10.238319848488898,9.512195904216863,11.102663139871296,1.331556918421105,广西,11,74.3848732151688,88.99284462856335,109.57778664778395,86.73951955353247,109.8256483550974,128.59695052437465
2020-12-01,5.69224424911995,10.86963261033604,8.828311329943187,8.815795286095227,10.75968620716814,1.1490524798390518,广西,12,83.8106734016391,79.26627714201975,97.58828597888119,79.77916901157167,115.95473434656454,90.89732671608067
2021-01-01,4.232968995171612,10.965377049067486,9.79912348568968,11.98770529778159,7.867074721859416,1.0980844917393768,广西,1,53.718906033890626,90.60246230405126,123.3800102701174,123.79043602391128,104.72936275128968,68.7264796844741
2021-02-01,4.859702100676712,11.29775939093158,10.483732388958142,12.39862025111783,7.931163794166618,0.9947484407576428,广西,2,76.31678656489755,94.73514003477246,133.86345354886427,135.68142384117272,98.51824797531788,82.7586889252717
2021-03-01,2.998672269186584,7.816249926760286,7.15135749344245,8.66683404691881,6.052377700622046,1.482077198079417,广西,3,55.723510817539726,75.97961048064676,110.71851554380456,104.34257322890463,74.01179595031103,120.74031868290848
2021-04-01,2.744070713582078,7.858004489788481,7.025758817310342,7.660829036498185,5.663260203483336,1.1976073913216567,广西,4,49.1891930633865,71.06982602727281,98.07778616475447,87.36510445502881,73.68656899625978,120.36349886088225
2021-05-01,4.370129714839614,10.128140852366212,9.856929570691848,11.186355774726426,7.932664275430753,1.3232295682284845,广西,5,70.97605975319397,83.66777440712157,118.97608397461981,112.55494225735845,90.96558159591368,130.68915273576772
2021-06-01,4.083039570253119,10.465569185914251,10.633195556676943,11.893103105758508,7.823497736778847,0.9822894123245632,广西,6,64.64497530986071,83.79367324663404,118.79513911320659,115.63447003391032,81.31103581793123,91.03600271396364
2021-07-01,4.599741332356522,11.33618715341616,11.165935410576385,12.857542355512894,7.964231711116395,0.8140243531870806,广西,7,68.50079214530392,88.1946816744154,119.27841604401932,119.75534316834826,81.34374271517841,91.04902841869989
2021-08-01,4.05245528786355,9.82243619144621,10.065404302325042,10.821247174755497,7.192202732013221,1.011611246829646,广西,8,59.67128382941284,76.0988443545477,110.24385435672721,103.14651092536778,75.85976898710618,101.37655578435442
2021-09-01,4.094977769817692,10.961009220769752,10.81754859394427,12.53072386980712,7.722198873124741,0.8342107921256061,广西,9,63.414643277923446,81.83110442886591,116.71218758982822,114.40443650207234,79.34525410639041,90.90926307475846
2021-10-01,4.62326137777432,10.673546047292408,10.202574719814985,11.724896666880632,8.010361481423637,1.869005878557495,广西,10,65.7590967505354,77.20411109521832,107.65730220582326,104.39162308375826,79.19079427909733,133.7680599489301
2021-11-01,4.744646870551809,10.62858787139708,10.213424708144258,11.585556415918427,7.575317207632796,0.9720771514232444,广西,11,72.36084616475806,79.87947487383077,109.3113411354713,105.64601564099571,74.93374457485722,93.87969497817352
2021-12-01,4.2214151872888666,11.018528739983864,10.147874449237133,12.128754179330675,8.127844716396678,1.675269150645358,广西,12,62.15468522969398,80.35209506256432,112.17475650989618,109.76002710711947,87.59196660140827,132.5243972711426
2022-01-01,2.6819220799655694,8.859370112425134,7.175246701326768,10.499755325809373,6.711514428795357,1.210190049826116,广西,1,34.03519382452884,73.20138131655928,90.34297945047427,108.42519545144795,89.34612344163575,75.74289820083135
2022-02-01,4.07653883831422,9.443138082379146,7.632263537781319,10.626350636612507,6.747162825142296,1.85025593712812,广西,2,64.01798670001193,79.18357770302235,97.45395224305351,116.2870025381371,83.81098633041931,153.93314456094728
2022-03-01,2.1619803747752147,9.073946919203417,7.216648906657912,10.574358537024528,6.662369624760972,0.9865409637169396,广西,3,40.175493013704575,88.20533617825349,111.72936814844662,127.3078235979878,81.47111195037954,80.37048981475805
2022-04-01,2.401741129653553,9.989735231411874,8.539403167375612,12.203084731883305,6.898712513072386,1.0349726670444357,广西,4,43.052720008292496,90.34975048405329,119.20787200394119,139.1655873268103,89.76145141047904,104.01817184291997
2022-05-01,2.3403661904612045,9.020426859454403,7.720742890243586,12.255246122374253,6.1486412933947765,0.928399204580837,广西,5,38.01030665393549,74.5170362985669,93.19167270783241,123.30990962848081,70.50780316149648,91.6936171624905
2022-06-01,2.656200775114128,9.804601781550373,8.788054768459187,12.218131216587713,6.51159610716531,0.7741964258822277,广西,6,42.05446226293637,78.50156865833453,98.18103910428304,118.79465901130683,67.67620342146547,71.75049129458382
2022-07-01,2.6718628494303007,10.7324082967666,9.581768890339289,13.160569927857187,6.887849749579896,0.8968680416901365,广西,7,39.79022046350984,83.49732767493565,102.35579681546221,122.57774654157166,70.34997200151712,100.31513614544399
2022-08-01,2.520681484522735,10.201820336646668,9.24727103726151,12.578158405627674,6.746673849748526,1.0670970740638503,广西,8,37.11633802770445,79.03810447835838,101.28304545040008,119.8931262224306,71.16055244038033,106.93695468015338
2022-09-01,2.452082536473549,10.284115466465533,9.37901089767065,12.724074417426356,6.868690257179782,0.92254594836801,广西,9,37.97284089906514,76.77764973504479,101.19158419207554,116.16971045412585,70.57549058089563,100.53570765374616
2022-10-01,2.5460365902756408,11.35597709704488,10.215122443278734,13.486604622639604,7.337307415649137,0.9911079083663572,广西,10,36.213627738031775,82.14028529135452,107.78970545637807,120.07684045720714,72.53695147998488,70.93534783557459
2022-11-01,2.643170847879936,10.702774443188703,9.8167371466846,13.227998599655496,7.63597937433006,1.1227973257562824,广西,11,40.31113048638099,80.43702630673111,105.06570849078773,120.6230669282439,75.53380437170243,108.43570421337259
2022-12-01,2.704329996164265,11.204692071041386,9.879431495241963,13.064415129666854,7.720305987922984,1.0931096296680536,广西,12,39.81763750102969,81.70968227110116,109.20738406635269,118.2273576963556,83.20001277615435,86.47189304908729
2017-01-01,17.59109159445379,15.05107794801078,7.9389652739345955,10.49360547870511,24.78837308559812,1.994660474712469,贵州,1,252.22171149482682,125.40532863962157,110.43883591671297,99.30685803178619,146.08116361621114,129.5650321529981
2017-02-01,17.17353503456642,15.35215940678568,7.923515574324365,11.14209562041522,26.11931030151856,0.9822033647636494,贵州,2,295.0688398458231,122.86750782022663,108.33333716892697,103.25159510817099,148.86365930750347,84.93163603116007
2017-03-01,12.552377791477772,10.41313628556492,6.043628061024311,10.365752654857172,25.57129661812882,1.3170603077183676,贵州,3,240.04825011294812,86.389886839946,83.27191260559617,89.42566924493714,125.2425146044953,125.53058005329628
2017-04-01,15.417783209020484,12.614912379548093,7.000293349245326,10.6742877270424,25.800354741155097,1.0855525888722275,贵州,4,258.462059257681,96.44951045883154,87.63614688631935,88.125033249104,121.96403969437728,105.43372984062628
2017-05-01,19.51647987641405,14.769031682231244,8.32973736219671,10.977120882570562,35.56108185580115,0.9889152060324076,贵州,5,271.35628062987803,115.75056448935375,107.54428916400727,93.61355127876169,156.75884139171225,90.7823351610039
2017-06-01,17.970356899193657,12.06393794121368,7.077028752179387,10.9613516516875,22.53773099015393,1.2476843696511064,贵州,6,289.8744160112933,98.00699648382844,94.69114581011459,95.76078847019505,112.66304233045756,117.8308259270336
2017-07-01,16.19648259927613,13.605283310641813,7.949680482872304,11.146417982626351,32.41220557134035,0.876871562081167,贵州,7,274.6288460175187,105.38351744942607,102.25168036410498,97.12664613852047,142.62620400608026,91.50962363217779
2017-08-01,15.370063184192142,13.527186998619772,8.203589830029953,10.402725458552554,28.95489408959587,0.9528216007214848,贵州,8,271.3043811498485,105.56701291205066,103.91764295650061,90.98911837169432,132.76536430161684,89.36013092874126
2017-09-01,16.24161001572104,13.15610311115591,8.088975572906726,11.374512142523308,22.8004510344779,1.1208086969880484,贵州,9,286.1772025572841,109.29087132918576,107.51000391176764,102.80101256702254,123.95181326797535,109.7996119853809
2017-10-01,15.3494598575166,13.437650941884534,8.313710777408287,10.718220304410446,19.994203557577904,1.1281741869804462,贵州,10,263.2965943038096,102.16162379193578,97.09588722310518,88.37236250422855,98.04255418233332,75.37575387330546
2017-11-01,17.944407573028922,14.902648059523507,9.221880470735952,13.066296309017126,23.41942447465289,1.0667994466454402,贵州,11,280.1037463357191,104.76659765127656,105.27676797700074,102.03006461268949,103.08116560272214,91.61422760823854
2017-12-01,17.90212945817548,15.624034721423907,9.0859643172908,12.50805536226886,25.015198817242712,0.9627594773713438,贵州,12,272.61278859637747,120.06202186479071,114.23115715778913,104.27858819407257,123.46334187393764,89.58121185405126
2018-01-01,6.060872779829794,15.480443647897124,9.35032730244706,13.180452761187372,25.38972136720107,1.347126639392052,贵州,1,86.90101449776151,128.98279643872655,130.07227353832855,124.7339966998088,149.62498863497387,87.5038677307483
2018-02-01,3.2255759544150275,14.178393591899637,8.193707232035383,10.885974836109789,22.72371038448001,0.9316419422150082,贵州,2,55.42056150863147,113.47354071642748,112.0275009123402,100.87817448598231,129.51087306011067,80.5595635142305
2018-03-01,2.970909470278619,13.489112960509908,8.197125310167015,11.920323514554717,24.50661720607298,0.9957211157741536,贵州,3,56.81486260464192,111.90893024660727,112.94379726102113,102.83700020622426,120.02795201094362,94.90336053857659
2018-04-01,3.1978010058065127,13.504915226239149,8.479534033093984,11.643243722636452,23.67131528852927,1.0283682865076698,贵州,4,53.60759208064804,103.25418228592147,106.15464995218815,96.12456272705859,111.89959465414114,99.87973425493742
2018-05-01,3.386781412527057,12.724064088518162,7.822337367635709,11.662185424911964,23.90992237012976,0.9290167913539124,贵州,5,47.08966028860569,99.72336931314541,100.99330569788589,99.45582315950283,105.3986980403379,85.28366558469874
2018-06-01,3.023332383018083,13.412592934163552,8.18963898975114,12.286579838068093,26.766988832924245,1.0174009085771991,贵州,6,48.76846430215988,108.96342097772288,109.57794956985474,107.33827453790965,133.8045252763057,96.0829455530396
2018-07-01,3.1680302673627843,13.54564778908567,8.800043527090901,11.795296235413216,30.52292680903208,1.086549519003314,贵州,7,53.71737296302205,104.92159388024898,113.18935897624853,102.78078261031295,134.31264886759263,113.39144960492338
2018-08-01,3.229531333098242,12.752679611995514,8.492062420622602,11.413967613936984,23.931296585367228,0.9936110347772112,贵州,8,57.006011571338675,99.52270885293002,107.57182268672176,99.83411120990039,109.73092491842249,93.1855576035448
2018-09-01,2.956143353286269,12.028696777364404,8.333683055965206,10.707765211987295,24.324098780368992,1.0509630935520435,贵州,9,52.087252087872315,99.92523930874086,110.76239381253257,96.77506097224487,132.23493453602745,102.95721312037647
2018-10-01,2.882177513362423,13.22362999559354,10.733932824949775,12.181104959306232,20.349796306132884,2.355677691062885,贵州,10,49.43936337119595,100.5344995651542,125.36167770760622,100.43393330167957,99.78622060128568,157.3879139369726
2018-11-01,3.4168068001999874,14.089856600286756,8.711551261803862,11.994492150679545,25.230013205218167,1.0469116079810856,贵州,11,53.334744061424054,99.05262014579334,99.45086187345498,93.66072681863798,111.05051587329868,89.90630679541712
2018-12-01,2.9655053978647694,12.093302170374091,5.451742028874965,9.420678164260252,18.36544786628269,1.1376959764344754,贵州,12,45.158577251843724,92.93030484667607,68.54074908692034,78.5393884458784,90.64327591991403,105.85840667987377
2019-01-01,1.442668298561251,5.248165833577383,3.4271833316336755,4.680189518802995,10.183594156443544,0.7921258604352416,贵州,1,20.685030569516904,43.72762956835189,47.67549983641651,44.291251186143796,60.01326827829717,51.45327431793011
2019-02-01,3.7064745769912975,12.7506507188241,7.204618881792576,10.557440685702694,18.0800558481357,1.2389070550521717,贵州,2,63.683170130643504,102.04692612920896,98.50430647527385,97.8337135306404,103.04495957081335,107.12893770369784
2019-03-01,3.8161033949738896,14.85108995509175,8.322423538969867,12.612116015642382,30.315609233197023,0.991109524667154,贵州,3,72.97812075378252,123.2082194534182,114.67021441527908,108.80511554220087,148.47910095576066,94.46382432050231
2019-04-01,3.452598521090509,13.170568159427836,7.893923912631022,11.67537185373422,26.52585841682508,1.0375559527424627,贵州,4,57.87899021883901,100.69787353425875,98.82344081928231,96.38980690012406,125.39365761961785,100.77208155307373
2019-05-01,3.5928994226085496,12.80947446462352,7.912364070794748,11.13095061514262,26.543089356848,1.2292205224505697,贵州,5,49.95551606488938,100.39276318135259,102.15563019576955,94.92542054870822,117.00611222707815,112.84234358535588
2019-06-01,3.7864428174000047,13.29218053685178,8.040176402155707,11.876126071559668,25.307905956184715,1.1309728091446996,贵州,6,61.077968935788476,107.98519500727686,107.57812956477169,103.75245979896208,126.51076904247867,106.80863160913216
2019-07-01,3.51892511550604,13.422563972174512,7.722726399579011,11.021000424729769,28.990602594937187,0.9870540429193282,贵州,7,59.667173892230075,103.96821383875778,99.33251443885393,96.03379399675029,127.56983139773794,103.00818030612142
2019-08-01,3.4584166477841314,13.224327512238636,7.712310244149715,11.101364021509328,27.939244068287824,0.8483297066326716,贵州,8,61.04617639766222,103.20347854880157,97.69443852343187,97.0998733999972,128.1083572801213,79.56038527887549
2019-09-01,3.650314388230207,13.57573738342472,8.040525601254728,11.482357796288769,25.99114805146188,0.9760965180778456,贵州,9,64.31854718018533,112.77687283497796,106.86605875519209,103.77570425218016,141.29764034156423,95.62293657538564
2019-10-01,3.7488969648339854,14.473838079522702,8.499462685509187,12.898191478335235,31.789565160616945,0.9976905109219002,贵州,10,64.30661485155194,110.03938166727076,99.26528507724414,106.34635420801699,155.8816861955647,66.65785767910407
2019-11-01,3.64943510113794,14.859569813055815,8.778169330046186,12.695806022448012,27.56169228827069,1.0864562940713811,贵州,11,56.96596221845988,104.46375474059539,100.21137215502705,99.13703762301884,121.31345798584616,93.30231143674382
2019-12-01,3.888556588368324,14.405029139696484,8.859412035585796,13.4715340158731,29.586704900699488,1.0412289554459706,贵州,12,59.214757531864215,110.69464158074834,111.38288168672537,112.31102735772139,146.02616148549177,96.88250683446793
2020-01-01,6.039433368649396,11.17753081897949,6.37976327793652,7.865647124396446,16.64969326462526,1.8779935723288443,贵州,1,86.59361543998693,93.1309990271414,88.74879855600017,74.43701822940584,98.11884618448586,121.98682465845998
2020-02-01,3.7893722629913618,10.242606269355928,8.070088038703123,10.4447833479003,15.560286755238744,1.673861572563942,贵州,2,65.10748515866243,81.9743641629555,110.33733199348165,96.78974027596608,88.68385878183955,144.7396811573286
2020-03-01,4.909486944385055,10.46971596553396,6.417972207946955,10.21765556184526,18.08225818407108,1.0046260559818148,贵州,3,93.88768960986255,86.85928549333167,88.42980001564231,88.14803103604024,88.56287260362215,95.75210095164404
2020-04-01,4.443667152847354,12.785995681403088,8.104968859479968,11.634435148261828,24.083185808417618,0.9203359390850852,贵州,4,74.49315815445368,97.75755765053039,101.46549666450821,96.05184069356174,113.84659859810154,89.38714877454655
2020-05-01,5.01733562280304,13.75812249878463,8.502460521416364,11.798120159680735,26.99949612828288,1.1346285541852503,贵州,5,69.76081454735088,107.82768158483691,109.7742981754247,100.615082805085,119.01802505311585,104.15880862278412
2020-06-01,5.180537200235104,11.926926822476853,7.068014215143223,10.261623057266606,21.08186852477224,1.103483057426027,贵州,6,83.5656856436899,96.89392309952234,94.57053066627486,89.64780495811418,105.38538449363817,104.21251016341265
2020-07-01,5.305363272588395,12.27491726783011,7.497548817704746,10.536069191382298,19.90399011048584,0.9285641051025796,贵州,7,89.95816124420715,95.07879612274043,96.43619852067626,91.80824419444885,87.58523229111319,96.90421659314984
2020-08-01,4.8202983625988445,12.91589864487909,8.20141678479709,11.591520880700973,25.818522924424503,1.5544855674504852,贵州,8,85.08540586661515,100.7964803882589,103.89011625863837,101.3871095343527,118.38432532973937,145.7870326712061
2020-09-01,4.0541690959017975,7.900267532616158,5.293777880401255,6.838633165257181,12.83022374270542,1.2516719312729156,贵州,9,71.43446797677976,65.62939763227766,70.35922849566141,61.806467403084945,69.74991394412925,122.61958062609857
2020-10-01,6.125715754164298,12.811481554328608,8.316295655627751,11.758111708173402,24.87923071735466,2.1133261159269474,贵州,10,105.07731937908085,97.401083301773,97.12607603419114,96.94632884270324,121.9965235722799,141.19588181190952
2020-11-01,5.863817856756978,15.153261990393496,9.15710780452152,13.118006943637033,31.77280079903711,1.739550966007373,贵州,11,91.5314335579748,106.52843009584552,104.5373247610593,102.43385458244482,139.84875436937438,149.38854593247444
2020-12-01,8.067311696076784,12.243254124111122,8.175073750530819,11.450340755481912,20.03163112570173,1.3891615062396885,贵州,12,122.84864451917574,94.08260225699586,102.77919896694598,95.46051194532909,98.86677855465979,129.25634503201252
2021-01-01,7.127284509865804,13.878014901389614,9.055112122298109,13.215383208904086,13.682810913307506,1.8313317252769536,贵州,1,102.19126469421008,115.63138703991271,125.96553925802674,125.06456306419422,80.63461578758645,118.95586084770517
2021-02-01,4.251942712850955,12.384633687208265,6.891167871014099,12.095327891887184,11.886355753935328,0.9275301133512462,贵州,2,73.0551864159928,99.11759226139377,94.21868430187374,112.08500992447621,67.74476021515537,80.20401153283052
2021-03-01,3.6134121914533295,11.87098774550788,7.767228199660109,12.041985680350612,12.400483659348884,1.0531974864587414,贵州,3,69.1019094473134,98.48457370470068,107.0204753335195,103.88658347917534,60.73480664675242,100.38150159947736
2021-04-01,5.5575566061706825,14.485056586845303,9.034665374768831,14.044779546876397,14.203712878674647,1.15270505891271,贵州,4,93.16628113123284,110.74802382573114,113.1042975416654,115.95121812289348,67.14412335497425,111.9558785204378
2021-05-01,8.779592346592466,13.486634903329806,7.684986370942622,12.529928656624966,12.63069468125438,1.397743524476982,贵州,5,122.07106710350142,105.69992919714582,99.21998264302424,106.85598995986523,55.67808854169891,128.31274141014063
2021-06-01,4.043755278075401,12.497969724321432,7.964441175638439,12.0216108262712,13.43412825816844,1.0884201115732024,贵州,6,65.22859875850816,101.53305502691738,106.56478687135672,105.02344674147336,67.1553743047179,102.78997142372415
2021-07-01,3.6325320722415024,12.407557623621171,7.491726613596533,11.788683131252334,12.608175804359576,0.8996681349332846,贵州,7,61.593502478488475,96.10619900218447,96.36131121485683,102.72315794302412,55.48083577524805,93.88865596942185
2021-08-01,3.527187795902289,12.752856724819884,7.481299134643404,12.016184955898703,12.084861055502218,0.959217404357669,贵州,8,62.260089024927844,99.52409105248259,94.76814278046514,105.10150245573897,55.412082517155135,89.95995974233152
2021-09-01,3.96493782594608,14.542789322410869,8.357657950725605,13.8074582204043,13.773948149562688,0.8483102923445944,贵州,9,69.86221281292325,120.81040283541962,111.08104244810366,124.78958818180475,74.88035418315417,83.10440594630283
2021-10-01,3.6099343486742272,13.293582248210935,8.10428178807631,12.6693553727794,13.477333877136216,1.4921095987733035,贵州,10,61.9229229229728,101.06632136542302,94.64996456908598,104.45958693696969,66.08676525060807,99.69106470176882
2021-11-01,3.712473864899669,13.895535075325512,8.541831167609196,12.56401734776369,14.744197332521116,0.9636837526092956,贵州,11,57.94996761524837,97.68652702333063,97.51334131739637,98.10794669508826,64.89694264510099,82.75889430907478
2021-12-01,3.375342008095871,12.796672014844829,8.57768857491063,12.30574942068086,15.799147118179494,0.9829300086585676,贵州,12,51.39954994981314,98.33531111756483,107.84097949697333,102.59198085495677,77.97721362197981,91.45800525771944
2022-01-01,3.5853837924783845,11.176433872349428,6.980026570026862,13.965814360327744,11.119233962584865,1.3937932396764952,贵州,1,51.40736330369783,93.12185928624588,97.09905289451505,132.1663127886612,65.52711749844548,90.53514029215832
2022-02-01,2.774174235595789,10.060893683601924,5.60098710618986,9.621632759615872,10.905042129522837,1.1846369104471168,贵州,2,47.664756940246875,80.5200689097877,76.57883914810354,89.16176667476402,62.15188906457757,102.43617006075247
2022-03-01,3.512347062076008,11.227868828622594,6.797840406200469,12.391006916110436,11.628285725048308,0.9334542586838992,贵州,3,67.16916747145159,93.14910426199621,93.66380036894178,106.89760049142214,56.952753178425866,88.96863253650339
2022-04-01,3.7218038358216567,11.914299450600543,7.414052620196742,13.003856127002384,12.639975202398618,0.9531214768608728,贵州,4,62.3919191571455,91.0928522447267,92.81596813603652,107.35753830725814,59.75198607878794,92.57142705637827
2022-05-01,2.8600968604662524,9.008834731412216,6.220525405442453,12.257667724032707,10.467011940655713,0.8564289277803089,贵州,5,39.766661365774674,70.60569223416555,80.31249412388837,104.53413224807693,46.14023474605683,78.6201056360168
2022-06-01,3.191731909017004,10.661963830916994,6.503512482874792,11.272291253648737,10.8986580293185,0.7653050973257248,贵州,6,51.484866348560324,86.61740940473224,87.01745751762739,98.47722549334564,54.48090455240212,72.27511532365779
2022-07-01,3.564205011360408,12.205574156225207,7.18599938713039,12.569546588195998,11.913784820944434,0.9706653944304864,贵州,7,60.434943404533584,94.54167970664221,92.42893648525946,109.52737511694342,52.42524766222797,101.29787389420571
2022-08-01,3.5859843894369803,11.710084092319628,7.275233263318651,12.07183848404749,12.125614171606726,1.089163634128806,贵州,8,63.297935989607524,91.38622824547625,92.15783679424206,105.58828502831655,55.598945652944856,102.14693377530095
2022-09-01,3.185034659574188,11.022583326748828,7.028949533694677,12.176822721038178,10.6477824766585,0.8768087997334673,贵州,9,56.12031738495526,91.56721605939822,93.42127257674262,110.05216662366286,57.885343727149504,85.89625174645558
2022-10-01,3.2621484140306967,11.679770347523064,7.406546517575233,12.545868968653457,11.870229457877528,0.8934231182716854,贵州,10,55.957185171388865,88.79709030844325,86.50110938876722,103.441434206402,58.20625019792824,59.691527996939385
2022-11-01,3.851118575276255,12.446835041300716,8.147383130728144,13.39929968872754,13.58828433734236,1.0832820394857108,贵州,11,60.11414621117386,87.50207034315864,93.01033191606155,104.63036966812057,59.80916352365758,93.0297139180513
2022-12-01,3.2023793141805337,10.91752597063886,7.574214242174752,12.812714238892791,12.7692849408113,0.9346263073797352,贵州,12,48.765682150925755,83.89511833322425,95.22503360464577,106.81850320204171,63.023228544016916,86.96352434187497
2017-01-01,22.16672266183819,,32.14283709265511,33.584054649977055,35.698656696236256,2.782858142427364,海南,1,113.24783732732027,,111.36451003372166,116.51212944266658,96.60177037491032,113.1332073014166
2017-02-01,22.23221339771797,,35.73430235380007,32.15659734883656,34.92194244436403,1.5895481685708448,海南,2,115.52285638826427,,132.58715043204242,112.84900492709467,97.38023858496348,76.80745330281174
2017-03-01,20.48618293163145,,31.79795944289024,33.565003869556335,30.4233291394058,1.5172019009984958,海南,3,111.25556389468794,,120.08886898331372,118.71647600784041,95.05584998148,88.07702849069392
2017-04-01,19.794028584935205,,34.64929674924035,35.65041261353608,27.67646636646359,1.58193520004902,海南,4,103.08560464262287,,111.35079799832927,117.62634418255544,85.20958217619163,97.13971950915254
2017-05-01,20.757228124673404,,37.79816003260625,38.18177110014575,30.211980648513663,1.475057169424436,海南,5,98.33366404071153,,100.28903021340713,107.64212330323181,87.12445391451034,97.6744529037458
2017-06-01,22.031575231982863,,49.14044623736354,43.01804056714892,31.22718773884039,1.4605344893119492,海南,6,105.05097079968257,,109.2940664142395,113.5463908583767,96.99363168365124,100.53869087282985
2017-07-01,20.000176218269512,,60.92964660223125,40.94150527010744,28.55279079653112,1.397061770095947,海南,7,93.80691612943077,,134.53471165923398,108.25051110625847,81.29038568157519,93.77296907808953
2017-08-01,23.005306554113275,,59.33096478508207,44.14155348463096,35.46917540520138,1.5233911407720369,海南,8,107.38704946209535,,129.56499555134909,118.53000583880267,99.48149525820277,104.79206662682405
2017-09-01,23.780455154822697,,50.04389093579029,43.957323776053904,38.41552483162838,1.4243805849713136,海南,9,112.12030394273489,,117.12343590120165,119.87015270619375,105.13419007620202,96.66535261156255
2017-10-01,22.012705715927577,,40.06905925212589,38.4635043884084,33.358409228485506,1.4507183011984064,海南,10,102.14579688124874,,110.52361532444523,109.9355879091443,82.8176240350103,72.81925274196983
2017-11-01,19.62626353343851,,26.148056634434763,29.440346757565404,33.90072175981431,1.6419085904205797,海南,11,95.80859496698523,,76.34772295853152,93.04216293522028,88.66804995652319,77.3145001154894
2017-12-01,22.21549483082872,,26.24333511965057,33.63685795821531,37.14160377069405,2.159321840902152,海南,12,111.93162867256588,,95.21586783757068,114.11628095822479,95.91132204423259,94.42876812900164
2018-01-01,26.06972684322989,20.68059076923473,31.70912008428188,30.304327078771088,37.853040178801486,2.373450301364583,海南,1,133.18794256367298,94.4336331935787,109.8618212078553,105.13387129916116,102.43160482087164,96.489303881539
2018-02-01,25.440634612454968,22.820904657327013,28.034083833630756,29.44834766404737,39.17013419911859,1.6022288933074007,海南,2,132.1944300454858,103.067314430464,104.01656239635022,103.34478783885115,109.22637020526913,77.42018979756327
2018-03-01,26.15298111077305,18.6101742984803,37.03651963439204,33.99639628055977,32.377416387641766,1.6716446817265544,海南,3,142.03059060424303,96.55376899025354,139.87292995830572,120.24227314493845,101.1612772826116,97.04278393129476
2018-04-01,27.836147354117408,21.591011831676266,38.95379872924816,34.588338997244875,34.88621767389938,1.564189686430845,海南,4,144.9682700319154,100.50295976785941,125.18397140811189,114.12209759524814,107.40677629651,96.0500451562701
2018-05-01,31.89829570796364,21.74713899403213,54.711307081396015,42.84188015082295,35.789601487218455,1.433598050092478,海南,5,151.11248355408821,92.75831771690476,145.16431287046402,120.7799117972178,103.20903887992058,94.92913775084212
2018-06-01,29.28555360285381,21.840003857518884,57.661223611333725,39.41247217265384,31.22059896727537,1.365231188932174,海南,6,139.63939500430578,89.64885481381842,128.24526607802198,104.02947021786318,96.97316654001521,93.97830553023068
2018-07-01,28.62849483633993,21.773459538524538,44.51638406243297,36.19548400661269,34.74220470680303,1.3467442928121376,海南,7,134.2763576038504,87.67088671456207,98.29367521281209,95.70189512096427,98.91177504047583,90.3955813759709
2018-08-01,30.9469866044984,20.10863829557444,60.70989012397371,40.00658863355242,36.017587754173206,1.3222507064708329,海南,8,144.45821764569683,82.701633482177,132.57624702933043,107.42669457649671,101.01964436571711,90.95588153390166
2018-09-01,28.98650780854258,18.883937674532408,49.25299309588702,38.29028698087983,31.05467265145657,1.4535692549464794,海南,9,136.66584783904588,80.50745722015895,115.27240731960788,104.41633278098723,84.98928158868712,98.64623686762587
